epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,7105.39,1.30817,1.12071,1.28173,0.80332,0.71429,0.78807,0.52854,1.18618,0.99228,1.23759,0.00769,0.00769,0.00769
72,7205.08,1.29452,1.11233,1.27625,0.80318,0.72089,0.78908,0.52884,1.18604,0.99019,1.23759,0.007657,0.007657,0.007657
73,7304.54,1.29971,1.10479,1.27517,0.81187,0.71057,0.7885,0.52911,1.18498,0.98866,1.2351,0.007624,0.007624,0.007624
74,7403.36,1.29533,1.10479,1.27702,0.79361,0.72482,0.7893,0.5314,1.18261,0.986,1.23324,0.007591,0.007591,0.007591
75,7502.71,1.28794,1.09406,1.27202,0.81736,0.71135,0.78839,0.53143,1.18145,0.98628,1.23372,0.007558,0.007558,0.007558
76,7602.09,1.28896,1.08831,1.26966,0.80444,0.72324,0.79087,0.53325,1.18092,0.97665,1.2337,0.007525,0.007525,0.007525
77,7701.27,1.28603,1.08642,1.27054,0.80904,0.72123,0.79236,0.53599,1.17827,0.97367,1.23183,0.007492,0.007492,0.007492
78,7800.49,1.28226,1.07989,1.26368,0.81139,0.71957,0.79358,0.53637,1.17921,0.96512,1.23156,0.007459,0.007459,0.007459
79,7899.71,1.27921,1.07099,1.26603,0.80957,0.72367,0.79534,0.53674,1.17609,0.96026,1.22883,0.007426,0.007426,0.007426
80,7999.53,1.27861,1.0799,1.2645,0.79186,0.73221,0.79508,0.53766,1.17354,0.95647,1.22755,0.007393,0.007393,0.007393
81,8099.51,1.28557,1.07058,1.26355,0.80388,0.72999,0.79757,0.53895,1.17367,0.95811,1.22752,0.00736,0.00736,0.00736
82,8199.09,1.2785,1.07633,1.26042,0.81018,0.72461,0.79763,0.53811,1.17235,0.95417,1.22764,0.007327,0.007327,0.007327
83,8297.86,1.27574,1.06105,1.26136,0.80781,0.73056,0.79807,0.53964,1.16969,0.94923,1.22612,0.007294,0.007294,0.007294
84,8397.11,1.27177,1.06689,1.25669,0.81267,0.72847,0.79863,0.54197,1.17087,0.94337,1.22572,0.007261,0.007261,0.007261
85,8496.13,1.27039,1.05054,1.25689,0.81508,0.72666,0.79909,0.54153,1.16948,0.94182,1.22522,0.007228,0.007228,0.007228
86,8594.92,1.27428,1.05428,1.25949,0.81489,0.73117,0.80093,0.54278,1.16723,0.93819,1.2216,0.007195,0.007195,0.007195
87,8694.24,1.26388,1.05541,1.2495,0.81805,0.7269,0.79977,0.5426,1.16154,0.93696,1.21772,0.007162,0.007162,0.007162
88,8793.1,1.25753,1.0415,1.24936,0.82079,0.72592,0.80116,0.54419,1.15957,0.93447,1.21721,0.007129,0.007129,0.007129
89,8892.11,1.25782,1.04246,1.24776,0.81804,0.72842,0.80108,0.54489,1.16098,0.93309,1.21718,0.007096,0.007096,0.007096
90,8991.64,1.26182,1.03755,1.24966,0.81916,0.72733,0.80193,0.54615,1.15615,0.93044,1.21376,0.007063,0.007063,0.007063
91,9090.32,1.25948,1.02794,1.2443,0.81808,0.73355,0.80317,0.54805,1.15256,0.92705,1.21183,0.00703,0.00703,0.00703
92,9189.72,1.25807,1.02824,1.24794,0.82156,0.73313,0.8044,0.54915,1.1517,0.92425,1.21022,0.006997,0.006997,0.006997
93,9288.67,1.25557,1.02754,1.24944,0.81397,0.73624,0.80418,0.55014,1.15094,0.92303,1.20955,0.006964,0.006964,0.006964
94,9387.7,1.25266,1.03096,1.24673,0.82097,0.72951,0.80391,0.55086,1.15175,0.92128,1.21027,0.006931,0.006931,0.006931
95,9486.49,1.25593,1.02099,1.23957,0.81364,0.73822,0.80528,0.55124,1.15053,0.91839,1.20876,0.006898,0.006898,0.006898
96,9585.66,1.24239,1.01513,1.23653,0.81468,0.73757,0.80656,0.55184,1.14927,0.91544,1.20808,0.006865,0.006865,0.006865
97,9684.56,1.24255,1.0153,1.23823,0.82187,0.73233,0.80729,0.55208,1.1479,0.91288,1.2076,0.006832,0.006832,0.006832
98,9783.57,1.24353,1.01466,1.23994,0.82395,0.73149,0.80785,0.55269,1.14662,0.91253,1.20668,0.006799,0.006799,0.006799
