epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,6722.87,1.28683,1.07721,1.29688,0.83047,0.72607,0.80021,0.54669,1.13842,0.89947,1.21198,0.008218,0.008218,0.008218
56,6840.56,1.28932,1.08146,1.29671,0.82019,0.73148,0.80211,0.5486,1.13315,0.89235,1.20932,0.008185,0.008185,0.008185
57,6957.89,1.28643,1.07424,1.28931,0.82032,0.73221,0.8036,0.55071,1.13109,0.89195,1.20805,0.008152,0.008152,0.008152
58,7073.88,1.28361,1.06484,1.28581,0.83158,0.7254,0.80329,0.55139,1.12778,0.89047,1.20346,0.008119,0.008119,0.008119
59,7191.39,1.27821,1.06644,1.2865,0.82419,0.73121,0.80591,0.55301,1.12548,0.8835,1.20224,0.008086,0.008086,0.008086
60,7308.32,1.27925,1.0606,1.28542,0.82637,0.73004,0.80665,0.55521,1.12379,0.87688,1.20145,0.008053,0.008053,0.008053
61,7425.7,1.2666,1.05443,1.27916,0.83579,0.72422,0.80722,0.55515,1.12092,0.87554,1.19955,0.00802,0.00802,0.00802
62,7542.99,1.26136,1.05529,1.27541,0.83266,0.73121,0.80711,0.55522,1.11997,0.87426,1.19766,0.007987,0.007987,0.007987
63,7660.2,1.26898,1.0508,1.27465,0.83425,0.73022,0.80647,0.5561,1.11938,0.87114,1.19636,0.007954,0.007954,0.007954
64,7777.02,1.26867,1.04566,1.2734,0.84064,0.72841,0.80728,0.55701,1.1157,0.86909,1.19352,0.007921,0.007921,0.007921
65,7894.28,1.2603,1.04292,1.27274,0.83458,0.73533,0.80828,0.55672,1.11736,0.86808,1.19368,0.007888,0.007888,0.007888
66,8011.63,1.25726,1.03405,1.26634,0.83348,0.73648,0.80958,0.55795,1.11548,0.86518,1.19116,0.007855,0.007855,0.007855
67,8128.91,1.25521,1.02893,1.26373,0.83874,0.73168,0.81016,0.55961,1.1152,0.86117,1.19048,0.007822,0.007822,0.007822
68,8246.55,1.24958,1.02538,1.26119,0.83742,0.73353,0.81163,0.56039,1.11406,0.85896,1.1893,0.007789,0.007789,0.007789
69,8363.38,1.25459,1.02532,1.25738,0.84042,0.73341,0.81247,0.56099,1.11227,0.85497,1.18716,0.007756,0.007756,0.007756
70,8480.88,1.24953,1.01739,1.25623,0.83509,0.73963,0.8126,0.56163,1.10933,0.85173,1.1849,0.007723,0.007723,0.007723
